"spkid","full_name"
20092353," 92353 (2000 HL14)"
20093213," 93213 (2000 SA128)"
20093668," 93668 (2000 UA110)"
20094030," 94030 (2000 XC40)"
20094032," 94032 (2000 XC41)"
20094107," 94107 (2000 YW82)"
20094171," 94171 (2001 AE28)"
20094187," 94187 (2001 AF52)"
20094209," 94209 (2001 BB33)"
20094218," 94218 (2001 BK45)"
20094230," 94230 (2001 BU63)"
20094261," 94261 (2001 CL40)"
20094266," 94266 (2001 DO)"
20094275," 94275 (2001 DN34)"
20094299," 94299 (2001 DB108)"
20094303," 94303 (2001 EH17)"
20094312," 94312 (2001 FP37)"
20094313," 94313 (2001 FE41)"
20094316," 94316 (2001 FY63)"
20095569," 95569 (2002 EC114)"
20095626," 95626 (2002 GZ32)"
20095647," 95647 (2002 GO95)"
20095952," 95952 (2003 QP12)"
20095957," 95957 (2003 SU101)"
20096295," 96295 (1996 JF7)"
20096337," 96337 (1997 LG2)"
20096554," 96554 (1998 SD119)"
20096608," 96608 (1999 AO34)"
20096609," 96609 (1999 AQ35)"
20096782," 96782 (1999 RM95)"
20096954," 96954 (1999 TU176)"
20097275," 97275 (1999 XT142)"
20097333," 97333 (1999 XW256)"
20097346," 97346 (2000 AF10)"
20097399," 97399 (2000 AR115)"
20097401," 97401 (2000 AK124)"
20097516," 97516 (2000 DX3)"
20097573," 97573 (2000 DC108)"
20097591," 97591 (2000 EP34)"
20097594," 97594 (2000 ET37)"
20097724," 97724 (2000 GN138)"
20097893," 97893 (2000 QV65)"
20097973," 97973 (2000 QB165)"
20098002," 98002 (2000 QG199)"
20098037," 98037 (2000 RE20)"
20098116," 98116 (2000 RA103)"
20098139," 98139 (2000 SG53)"
20098143," 98143 (2000 SS60)"
20098361," 98361 (2000 SG361)"
20098362," 98362 (2000 SA363)"
20098935," 98935 (2001 CV10)"
20099059," 99059 (2001 EM24)"
20099108," 99108 (2001 FM55)"
20099167," 99167 (2001 FX151)"
20099202," 99202 (2001 HR18)"
20099251," 99251 (2001 LM)"
20099306," 99306 (2001 SC101)"
20099308," 99308 (2001 SD233)"
20099311," 99311 (2001 SQ282)"
20099323," 99323 (2001 TE205)"
20099327," 99327 (2001 UP32)"
20099328," 99328 (2001 UY123)"
20099334," 99334 (2001 VC92)"
20099368," 99368 (2001 XE221)"
20099464," 99464 (2002 CC91)"
20099652," 99652 (2002 HD4)"
20099709," 99709 (2002 JW39)"
20099814," 99814 (2002 LS43)"
20099850," 99850 (2002 NS52)"
20099877," 99877 (2002 PB78)"
20099895," 99895 (2002 QS5)"
20099899," 99899 (2002 QJ32)"
20099936," 99936 (2002 RH183)"
20099943," 99943 (2005 AS2)"
20099975," 99975 (1981 EP6)"
20100475,"100475 (1996 TZ36)"
20101153,"101153 (1998 RP72)"
20101492,"101492 (1998 XT1)"
20101574,"101574 (1999 BA1)"
20101600,"101600 (1999 BX34)"
20101612,"101612 (1999 CS8)"
20101685,"101685 (1999 CA114)"
20101716,"101716 (1999 DJ6)"
20101889,"101889 (1999 NE55)"
20101890,"101890 (1999 NK55)"
20102150,"102150 (1999 RQ197)"
20102167,"102167 (1999 RC223)"
20102419,"102419 (1999 TD189)"
20102492,"102492 (1999 TG265)"
20102528,"102528 (1999 US3)"
20102698,"102698 (1999 VL85)"
20103989,"103989 (2000 DC94)"
20104269,"104269 (2000 EC148)"
20104596,"104596 (2000 GL91)"
20104943,"104943 (2000 JQ40)"
20104997,"104997 (2000 KS2)"
20105114,"105114 (2000 LS21)"
20105203,"105203 (2000 OV41)"
20105210,"105210 (2000 OK52)"
20105213,"105213 (2000 OV52)"
20105232,"105232 (2000 PL11)"
20105243,"105243 (2000 PB26)"
20105339,"105339 (2000 QL91)"
20105435,"105435 (2000 QJ177)"
20105504,"105504 (2000 RX2)"
20105521,"105521 (2000 RM24)"
20105553,"105553 (2000 RA50)"
20105564,"105564 (2000 RR60)"
20105583,"105583 (2000 RU82)"
20105649,"105649 (2000 SQ23)"
20105685,"105685 (2000 SC51)"
20105694,"105694 (2000 SV62)"
20105713,"105713 (2000 SR74)"
20105720,"105720 (2000 SR79)"
20105728,"105728 (2000 SR82)"
20105746,"105746 (2000 SP92)"
20105758,"105758 (2000 SP100)"
20105803,"105803 (2000 SH132)"
20105808,"105808 (2000 SZ135)"
20105821,"105821 (2000 SQ142)"
20105869,"105869 (2000 SJ173)"
20105896,"105896 (2000 SG187)"
20105901,"105901 (2000 SG192)"
20105904,"105904 (2000 SB197)"
20105935,"105935 (2000 SP224)"
20105992,"105992 (2000 SR275)"
20106001,"106001 (2000 SR283)"
20106013,"106013 (2000 SQ292)"
20106053,"106053 (2000 SJ313)"
20106056,"106056 (2000 SF315)"
20106060,"106060 (2000 SS316)"
20106091,"106091 (2000 SZ361)"
20106113,"106113 (2000 TF25)"
20106119,"106119 (2000 TZ32)"
20106160,"106160 (2000 TG61)"
20106513,"106513 (2000 WH43)"
20106655,"106655 (2000 WP141)"
20106676,"106676 (2000 WO152)"
20106818,"106818 (2000 XV44)"
20107178,"107178 (2001 BE25)"
20107804,"107804 (2001 FV58)"
20108455,"108455 (2001 KD50)"
20108466,"108466 (2001 KM56)"
20108565,"108565 (2001 MC)"
20108570,"108570 (2001 MH2)"
20108602,"108602 (2001 MA19)"
20108660,"108660 (2001 NM20)"
20108951,"108951 (2001 PT28)"
20109064,"109064 (2001 QR20)"
20109233,"109233 (2001 QV93)"
20109314,"109314 (2001 QU134)"
20109428,"109428 (2001 QO195)"
20109435,"109435 Giraud (2001 QB197)"
20109582,"109582 (2001 QL275)"
20109641,"109641 (2001 RQ)"
20109659,"109659 (2001 RF11)"
20110065,"110065 (2001 SU109)"
20110380,"110380 (2001 SO343)"
20110563,"110563 (2001 TQ109)"
20110829,"110829 (2001 UT54)"
20110832,"110832 (2001 UA58)"
20110853,"110853 (2001 UT76)"
20110859,"110859 (2001 UW79)"
20111113,"111113 (2001 VK85)"
20111297,"111297 (2001 XH55)"
20111359,"111359 (2001 XX114)"
20111525,"111525 (2001 YX109)"
20111736,"111736 (2002 CH76)"
20111743,"111743 (2002 CA94)"
20111819,"111819 (2002 DD1)"
20111891,"111891 (2002 FV1)"
20111928,"111928 (2002 GA22)"
20112008,"112008 (2002 GA154)"
20112268,"112268 (2002 LX20)"
20112545,"112545 (2002 PD42)"
20112586,"112586 (2002 PS56)"
20112822,"112822 (2002 QG8)"
20113224,"113224 (2002 RN121)"
20113260,"113260 (2002 RG141)"
20113299,"113299 (2002 RE182)"
20113385,"113385 (2002 SS15)"
20113577,"113577 (2002 TM41)"
20114141,"114141 (2002 VX60)"
20114190,"114190 (2002 VP84)"
20114208,"114208 (2002 VH107)"
20114533,"114533 (2003 BY18)"
20114599,"114599 (2003 CG9)"
20114647,"114647 (2003 ER44)"
20114694,"114694 (2003 FC99)"
20114830,"114830 (2003 OX21)"
20114837,"114837 (2003 OB28)"
20114997,"114997 (2003 QA73)"
20115097,"115097 (2003 SK18)"
20115170,"115170 (2003 SF81)"
20115440,"115440 (2003 TV6)"
20115455,"115455 (2003 TL12)"
20115657,"115657 (2003 UW137)"
20115700,"115700 (2003 UO163)"
20115755,"115755 (2003 UQ204)"
20115788,"115788 (2003 UR220)"
20115808,"115808 (2003 UL238)"
20115930,"115930 (2003 WH22)"
20116134,"116134 (2003 WZ142)"
20116294,"116294 (2003 YE58)"
20116516,"116516 (2004 BA42)"
20116567,"116567 (2004 BV84)"
20116695,"116695 (2004 CQ91)"
20116954,"116954 (2004 HS1)"
20116969,"116969 (2004 HZ11)"
20116993,"116993 (2004 HZ45)"
20117102,"117102 (2004 OF3)"
20117224,"117224 (2004 RP322)"
20117288,"117288 (2004 TU221)"
20117348,"117348 (2004 XF49)"
20117371,"117371 (2004 XK144)"
20117385,"117385 (2004 YN20)"
20117389,"117389 (2004 YD23)"
20117395,"117395 (2004 YL35)"
20117404,"117404 (2005 AC9)"
20117423,"117423 (2005 AP18)"
20117446,"117446 (2005 AV45)"
20117447,"117447 (2005 AX46)"
20117620,"117620 (2005 EE100)"
20117822,"117822 (2005 JO5)"
20117993,"117993 Zambujal (1064 T-2)"
20118085,"118085 (1019 T-3)"
20118474,"118474 (2000 AH41)"
20118815,"118815 (2000 SM108)"
20119000,"119000 (2000 YV55)"
20119528,"119528 (2001 US179)"
20119918,"119918 (2002 EX84)"
20119922,"119922 (2002 ES112)"
20119944,"119944 (2002 GN171)"
20119946,"119946 (2002 JD53)"
20120061,"120061 (2003 CO1)"
20120179,"120179 (2003 QY75)"
20120363,"120363 (2005 NU17)"
20120453,"120453 (1988 RE12)"
20120454,"120454 (1988 SJ2)"
20121708,"121708 (1999 XT100)"
20121990,"121990 (2000 FX11)"
20122581,"122581 (2000 RJ24)"
20122683,"122683 (2000 SH1)"
20122733,"122733 (2000 SK47)"
20122862,"122862 (2000 SJ134)"
20123558,"123558 (2000 XD33)"
20123698,"123698 (2000 YQ104)"
20123699,"123699 (2000 YF105)"
20123727,"123727 (2000 YQ137)"
20123799,"123799 (2001 BK48)"
20123855,"123855 (2001 CE38)"
20124097,"124097 (2001 HZ40)"
20124791,"124791 (2001 SP261)"
20124985,"124985 (2001 TK131)"
20125045,"125045 (2001 TK211)"
20125048,"125048 (2001 TW215)"
20125062,"125062 (2001 TG234)"
20125159,"125159 (2001 UV93)"
20126725,"126725 (2002 CH263)"
20127204,"127204 (2002 HJ7)"
20127211,"127211 (2002 HK13)"
20127228,"127228 (2002 JU10)"
20127253,"127253 (2002 JQ39)"
20127448,"127448 (2002 PY118)"
20127469,"127469 (2002 RP94)"
20127532,"127532 (2002 WH9)"
20127534,"127534 (2002 WR17)"
20127546,"127546 (2002 XU93)"
20127584,"127584 (2003 AD67)"
20127773,"127773 (2003 FV52)"
20128059,"128059 (2003 NW2)"
20128126,"128126 (2003 QY39)"
20128144,"128144 (2003 QA61)"
20128198,"128198 (2003 SR39)"
20128235,"128235 (2003 ST150)"
20128299,"128299 (2003 YL61)"
20128301,"128301 (2003 YZ139)"
20128572,"128572 (2004 PN101)"
20129130,"129130 (2004 YP20)"
20129133,"129133 (2004 YZ31)"
20129135,"129135 (2005 AD21)"
20129140,"129140 (2005 AO50)"
20129144,"129144 (2005 BP25)"
20129146,"129146 Stevenglenn (2005 CF38)"
20129147,"129147 (2005 CY70)"
20129153,"129153 (2005 EL140)"
20129207,"129207 (2005 ND41)"
20129241,"129241 (2005 QS13)"
20129602,"129602 (1997 WA12)"
20130190,"130190 (2000 AG90)"
20130406,"130406 (2000 OF25)"
20130588,"130588 (2000 RD83)"
20130592,"130592 (2000 RT87)"
20130609,"130609 (2000 SE19)"
20130687,"130687 (2000 SZ131)"
20131381,"131381 (2001 KU39)"
20131400,"131400 (2001 KT74)"
20131406,"131406 (2001 LB12)"
20131427,"131427 (2001 OW98)"
20131429,"131429 (2001 OH101)"
20131447,"131447 (2001 QZ113)"
20131451,"131451 (2001 QD174)"
20131460,"131460 (2001 QE194)"
20131575,"131575 (2001 VP86)"
20132770,"132770 (2002 PN93)"
20132932,"132932 (2002 SO64)"
20132975,"132975 (2002 TT172)"
20133564,"133564 (2003 US26)"
20133566,"133566 (2003 UZ27)"
20133637,"133637 (2003 UG144)"
20133826,"133826 (2003 XC13)"
20133853,"133853 (2003 YQ133)"
20133862,"133862 (2004 BR38)"
20134039,"134039 Stephaniebarnes (2004 XX8)"
20134077,"134077 (2004 XW71)"
20134251,"134251 (2006 AN34)"
20134269,"134269 (2006 BP114)"
20134329,"134329 Cycnos (2377 T-3)"
20134419,"134419 Hippothous (1998 MV47)"
20134429,"134429 (1998 RT5)"
20134642,"134642 (1999 UV44)"
20134720,"134720 (2000 AX29)"
20134749,"134749 (2000 BT24)"
20134767,"134767 (2000 CS113)"
20134851,"134851 (2000 LG28)"
20134873,"134873 (2000 QR89)"
20134957,"134957 (2001 DN18)"
20134965,"134965 (2001 DQ99)"
20135137,"135137 (2001 QX182)"
20135493,"135493 (2001 XN48)"
20135540,"135540 (2002 CC245)"
20135547,"135547 (2002 EN14)"
20135593,"135593 (2002 GW125)"
20135594,"135594 (2002 GK147)"
20136204,"136204 (2003 WL7)"
20136267,"136267 (2003 YR80)"
20137011,"137011 (1998 SF122)"
20137349,"137349 (1999 TQ97)"
20137879,"137879 (2000 AJ114)"
20137954,"137954 (2000 CK13)"
20138388,"138388 (2000 GX173)"
20138512,"138512 (2000 LE3)"
20138705,"138705 (2000 SU90)"
20138749,"138749 (2000 SD253)"
20138773,"138773 (2000 SS318)"
20138775,"138775 (2000 SA328)"
20138787,"138787 (2000 SJ358)"
20138849,"138849 (2000 WL3)"
20138981,"138981 (2001 CE47)"
20139009,"139009 (2001 DH42)"
20139564,"139564 (2001 QC76)"
20140068,"140068 (2001 SK111)"
20141486,"141486 (2002 DZ10)"
20141503,"141503 (2002 EW58)"
20141557,"141557 (2002 GY69)"
20141577,"141577 (2002 GS149)"
20144840,"144840 (2004 JX35)"
20145417,"145417 (2005 PC2)"
20145426,"145426 (2005 QS48)"
20145486,"145486 (2005 UJ438)"
20146035,"146035 (2000 DG88)"
20146101,"146101 (2000 QR5)"
20146110,"146110 (2000 QH152)"
20146627,"146627 (2001 UD12)"
20147865,"147865 (2005 VN39)"
20148351,"148351 (2000 RH43)"
20148975,"148975 (2001 XA255)"
20149745,"149745 (2004 NR22)"
20150272,"150272 (1999 RY204)"
20150640,"150640 (2001 CQ20)"
20151479,"151479 (2002 JL4)"
20152132,"152132 (2004 TG123)"
20152297,"152297 (2005 TH49)"
20152519,"152519 (2006 CT61)"
20153083,"153083 (2000 RH28)"
20153107,"153107 (2000 SY55)"
20153122,"153122 (2000 SA97)"
20153141,"153141 (2000 SP203)"
20153155,"153155 (2000 SO298)"
20153500,"153500 (2001 RN122)"
20153708,"153708 (2001 UK76)"
20153758,"153758 (2001 UQ214)"
20154257,"154257 (2002 LD56)"
20154603,"154603 (2003 QV25)"
20154989,"154989 (2005 AG4)"
20154990,"154990 (2005 AA66)"
20154992,"154992 (2005 CV68)"
20155332,"155332 (2006 BA157)"
20155337,"155337 (2006 KH89)"
20155415,"155415 (1996 JZ5)"
20155786,"155786 (2000 SD358)"
20155789,"155789 (2000 TD9)"
20156125,"156125 (2001 SH347)"
20156185,"156185 (2001 TH220)"
20156188,"156188 (2001 TV233)"
20156210,"156210 (2001 UH57)"
20156237,"156237 (2001 UH146)"
20156293,"156293 (2001 WB59)"
20157014,"157014 (2003 QO46)"
20157025,"157025 (2003 QW88)"
20157469,"157469 (2005 AP31)"
20157470,"157470 (2005 AG61)"
20157740,"157740 (2006 BP199)"
20157741,"157741 (2006 BE202)"
20157997,"157997 (2000 LG32)"
20158581,"158581 (2002 LK3)"
20158601,"158601 (2002 VR121)"
20159340,"159340 (2006 EF14)"
20159342,"159342 (2006 JR)"
20160140,"160140 (2001 DZ3)"
20160243,"160243 (2002 NM32)"
20160278,"160278 (2002 TQ236)"
20160367,"160367 (2004 EN37)"
20160528,"160528 (1996 RD32)"
20160534,"160534 (1996 TA58)"
20160661,"160661 (1999 XD225)"
20160679,"160679 (2000 DB6)"
20160856,"160856 (2001 DU92)"
20161003,"161003 (2002 DA2)"
20161017,"161017 (2002 EP106)"
20161018,"161018 (2002 EU107)"
20161044,"161044 (2002 GG181)"
20161080,"161080 (2002 MC1)"
20161701,"161701 (2006 JW41)"
20161717,"161717 (2006 PL23)"
20161916,"161916 (2007 EO34)"
20162047,"162047 (1996 RJ32)"
20162284,"162284 (1999 VU77)"
20162352,"162352 (1999 XS226)"
20162380,"162380 (2000 AW225)"
20162388,"162388 (2000 BK39)"
20162396,"162396 (2000 CV120)"
20162796,"162796 (2000 YA69)"
20162822,"162822 (2001 BD49)"
20162851,"162851 (2001 DF39)"
20162861,"162861 (2001 DY103)"
20163135,"163135 (2002 CT22)"
20163155,"163155 (2002 CL130)"
20163189,"163189 (2002 EU6)"
20163216,"163216 (2002 EN68)"
20163238,"163238 (2002 EQ151)"
20163240,"163240 (2002 EM157)"
20163256,"163256 (2002 GU35)"
20163263,"163263 (2002 GA71)"
20163680,"163680 (2002 XK84)"
20163702,"163702 (2003 FR72)"
20163731,"163731 (2003 KD)"
20164208,"164208 (2004 HB27)"
20164212,"164212 (2004 JB48)"
20164295,"164295 (2004 XA131)"
20165551,"165551 (2001 DZ40)"
20165569,"165569 (2001 DG91)"
20165750,"165750 (2001 QO189)"
20165899,"165899 (2001 SA292)"
20166136,"166136 (2002 CN296)"
20166148,"166148 (2002 EU14)"
20166211,"166211 (2002 EP135)"
20166230,"166230 (2002 FB17)"
20166351,"166351 (2002 KP7)"
20166872,"166872 (2002 XP50)"
20167686,"167686 (2004 JX23)"
20168033,"168033 (2005 JJ143)"
20168362,"168362 (1996 RV28)"
20168557,"168557 (1999 XF6)"
20169509,"169509 (2002 CV269)"
20171420,"171420 (2006 VX28)"
20171433,"171433 Prothous (2007 RK35)"
20171600,"171600 (1999 XN122)"
20172819,"172819 (2004 JN42)"
20172965,"172965 (2005 MX38)"
20173084,"173084 (2007 PO1)"
20173086,"173086 Nireus (2007 RS8)"
20173117,"173117 Promachus (1973 SA1)"
20173351,"173351 (1999 XZ163)"
20174542,"174542 (2003 FE)"
20175115,"175115 (2004 RH157)"
20175129,"175129 (2005 BJ19)"
20175471,"175471 (2006 QA138)"
20177655,"177655 (2005 AF32)"
20178268,"178268 (2008 AH32)"
20178291,"178291 (1989 UV7)"
20178295,"178295 (1992 DJ6)"
20178387,"178387 (1997 TN30)"
20179190,"179190 (2001 TS154)"
20181256,"181256 (2005 UD359)"
20181665,"181665 (2008 AG32)"
20181751,"181751 Phaenops (1996 HS12)"
20181773,"181773 (1997 LH5)"
20182121,"182121 (2000 QL227)"
20182163,"182163 (2000 SO193)"
20182176,"182176 (2000 SM250)"
20182178,"182178 (2000 SR282)"
20182445,"182445 (2001 SD30)"
20182506,"182506 (2001 SL251)"
20182541,"182541 (2001 TP51)"
20182625,"182625 (2001 UF114)"
20182627,"182627 (2001 UC124)"
20182647,"182647 (2001 UA170)"
20182666,"182666 (2001 UG206)"
20182669,"182669 (2001 UZ214)"
20182746,"182746 (2001 XV105)"
20183113,"183113 (2002 RN139)"
20184274,"184274 (2004 YW24)"
20184284,"184284 (2005 BK12)"
20184287,"184287 (2005 CW17)"
20184306,"184306 (2005 ES203)"
20184829,"184829 (2005 UJ)"
20184937,"184937 (2005 VA87)"
20184977,"184977 (2006 BQ110)"
20184980,"184980 (2006 BM213)"
20184983,"184983 (2006 CS19)"
20184988,"184988 (2006 FF12)"
20185486,"185486 (2007 EP75)"
20185490,"185490 (2007 GR1)"
20185492,"185492 (2007 HA8)"
20185666,"185666 (1995 FT9)"
20185906,"185906 (2000 SF94)"
20185919,"185919 (2000 SM284)"
20186128,"186128 (2001 TP154)"
20186272,"186272 (2001 YZ140)"
20186544,"186544 (2002 WT23)"
20187018,"187018 (2004 YC25)"
20187020,"187020 (2005 AZ63)"
20187021,"187021 (2005 AU66)"
20187436,"187436 (2005 WN57)"
20187456,"187456 (2005 XK5)"
20187469,"187469 (2006 BL53)"
20187474,"187474 (2006 BM116)"
20187475,"187475 (2006 BV119)"
20187479,"187479 (2006 DA15)"
20187607,"187607 (2006 YB13)"
20187724,"187724 (2008 FC38)"
20187755,"187755 (1996 HN17)"
20188020,"188020 (2001 TH257)"
20188026,"188026 (2001 UE79)"
20188053,"188053 (2001 VM83)"
20188247,"188247 (2002 WS23)"
20188837,"188837 (2006 BN194)"
20188845,"188845 (2006 DK189)"
20188942,"188942 (2007 DD8)"
20188966,"188966 (2008 AQ101)"
20188976,"188976 (2008 EP68)"
20189215,"189215 (2003 YF162)"
20189377,"189377 (2008 FU78)"
20189386,"189386 (2008 GX49)"
20189859,"189859 (2003 HB17)"
20190005,"190005 (2004 KQ17)"
20190229,"190229 (2006 OO5)"
20190264,"190264 (2007 NE2)"
20190268,"190268 (2007 XU3)"
20190294,"190294 (1995 QC6)"
20190309,"190309 (1997 SX13)"
20190311,"190311 (1997 TM2)"
20190351,"190351 (1998 XV1)"
20190353,"190353 (1998 XK99)"
20190442,"190442 (1999 XE225)"
20191114,"191114 (2002 EB81)"
20191115,"191115 (2002 ES83)"
20191116,"191116 (2002 ES84)"
20191162,"191162 (2002 JN122)"
20191176,"191176 (2002 NA32)"
20191913,"191913 (2005 LO25)"
20191915,"191915 (2005 MJ19)"
20192217,"192217 (2007 PT9)"
20192221,"192221 (2007 RQ278)"
20192222,"192222 (2007 RZ281)"
20192224,"192224 (2007 VO6)"
20192343,"192343 (1995 SU14)"
20192389,"192389 (1996 RT29)"
20192442,"192442 (1997 WJ3)"
20192929,"192929 (2000 AT44)"
20192938,"192938 (2000 AJ185)"
20192964,"192964 (2000 CF127)"
20192966,"192966 (2000 CS140)"
20193306,"193306 (2000 SD285)"
20193641,"193641 (2001 DH16)"
20194790,"194790 (2001 YV89)"
20194860,"194860 (2002 AF36)"
20195153,"195153 (2002 CG213)"
20195188,"195188 (2002 CS273)"
20195218,"195218 (2002 DX12)"
20195273,"195273 (2002 EW63)"
20195284,"195284 (2002 EC76)"
20195287,"195287 (2002 EV79)"
20195308,"195308 (2002 EK106)"
20195309,"195309 (2002 EY106)"
20195312,"195312 (2002 EW109)"
20195318,"195318 (2002 EE116)"
20195324,"195324 (2002 EO123)"
20195412,"195412 (2002 GF39)"
20195415,"195415 (2002 GJ40)"
20195467,"195467 (2002 GT114)"
20195490,"195490 (2002 GO150)"
20195495,"195495 (2002 GY162)"
20195505,"195505 (2002 GT179)"
20195717,"195717 (2002 PD58)"
20196408,"196408 (2003 GW47)"
20196440,"196440 (2003 HQ35)"
20196488,"196488 (2003 KM12)"
20197282,"197282 (2003 WP104)"
20197586,"197586 (2004 HQ11)"
20197593,"197593 (2004 HA43)"
20197619,"197619 (2004 JC37)"
20197620,"197620 (2004 JL39)"
20197630,"197630 (2004 KJ4)"
20199791,"199791 (2006 MN9)"
20199792,"199792 (2006 PJ1)"
20199793,"199793 (2006 PK14)"
20199796,"199796 (2006 UN217)"
20200022,"200022 (2007 OW5)"
20200023,"200023 (2007 OU6)"
20200024,"200024 (2007 OO7)"
20200028,"200028 (2007 PW28)"
20200029,"200029 (2007 PH37)"
20200032,"200032 (2007 PU43)"
20200035,"200035 (2007 RZ71)"
20200037,"200037 (2007 RW105)"
20200042,"200042 (2007 TE32)"
20200046,"200046 (2007 TP371)"
20200069,"200069 Alastor (4322 P-L)"
20200417,"200417 (2000 SO182)"
20200560,"200560 (2001 OG5)"
20201040,"201040 (2002 EX7)"
20201161,"201161 (2002 LF35)"
20202752,"202752 (2007 PX30)"
20202756,"202756 (2007 QL11)"
20202783,"202783 (2007 YK2)"
20202797,"202797 (2008 QR30)"
20202824,"202824 (2008 SX107)"
20202854,"202854 (2008 TJ99)"
20202855,"202855 (2008 TX109)"
20203865,"203865 (2002 WV27)"
20204619,"204619 (2005 LB37)"
20204911,"204911 (2008 QE5)"
20205380,"205380 (2001 BT31)"
20207591,"207591 (2006 QH56)"
20207749,"207749 (2007 RC286)"
20208695,"208695 (2002 GZ181)"
20209507,"209507 (2004 PP10)"
20210237,"210237 (2007 RQ154)"
20212694,"212694 (2007 PT11)"
20213180,"213180 (2000 SD173)"
20213351,"213351 (2001 SC333)"
20213360,"213360 (2001 TO108)"
20214508,"214508 (2006 AF84)"
20214511,"214511 (2006 BA213)"
20215110,"215110 (1997 NO5)"
20215243,"215243 (2001 DG97)"
20215331,"215331 (2001 UW61)"
20215340,"215340 (2001 UX210)"
20215407,"215407 (2002 EK115)"
20215530,"215530 (2002 VE103)"
20215542,"215542 (2002 WT25)"
20216034,"216034 (2006 BN143)"
20216419,"216419 (2008 SJ172)"
20216421,"216421 (2008 TD3)"
20216462,"216462 Polyphontes (5397 T-2)"
20216876,"216876 (2008 EL54)"
20216881,"216881 (2008 GA32)"
20217096,"217096 (2001 VX122)"
20217548,"217548 (2007 EW209)"
20217612,"217612 (2008 TD126)"
20219057,"219057 (1996 RA30)"
20219141,"219141 (1998 XZ6)"
20219958,"219958 (2002 JG16)"
20220318,"220318 (2003 EG63)"
20220351,"220351 (2003 HK22)"
20220356,"220356 (2003 JJ15)"
20220908,"220908 (2005 CL59)"
20221542,"221542 (2006 UB63)"
20221912,"221912 (2008 RU25)"
20221916,"221916 (2008 SQ81)"
20222187,"222187 (2000 CD88)"
20222821,"222821 (2002 CB316)"
20222840,"222840 (2002 EC57)"
20222847,"222847 (2002 EL85)"
20222854,"222854 (2002 EL119)"
20222859,"222859 (2002 EX128)"
20222861,"222861 (2002 EZ134)"
20223251,"223251 (2003 FB70)"
20223268,"223268 (2003 GZ21)"
20223272,"223272 (2003 GC33)"
20223302,"223302 (2003 NH3)"
20223631,"223631 (2004 JJ54)"
20223938,"223938 (2004 XV13)"
20224782,"224782 (2006 JB42)"
20224792,"224792 (2006 SF371)"
20225210,"225210 (2008 QB31)"
20225212,"225212 (2008 RF25)"
20225213,"225213 (2008 RJ27)"
20225214,"225214 (2008 RM58)"
20225216,"225216 (2008 RV76)"
20225222,"225222 (2008 SP32)"
20225227,"225227 (2008 TO65)"
20225228,"225228 (2008 TE92)"
20225294,"225294 (1995 QA6)"
20225623,"225623 (2001 BS16)"
20225624,"225624 (2001 BJ39)"
20225632,"225632 (2001 EX19)"
20225984,"225984 (2002 CJ228)"
20225993,"225993 (2002 CF309)"
20226027,"226027 (2002 EK127)"
20226036,"226036 (2002 FC32)"
20226067,"226067 (2002 HQ14)"
20226355,"226355 (2003 GR24)"
20226691,"226691 (2004 JA22)"
20227759,"227759 (2006 MQ10)"
20228005,"228005 (2007 QR12)"
20228006,"228006 (2007 RL6)"
20228007,"228007 (2007 RE27)"
20228008,"228008 (2007 RG157)"
20228009,"228009 (2007 RL162)"
20228090,"228090 (2008 RE127)"
20228097,"228097 (2008 SQ31)"
20228106,"228106 (2008 SZ229)"
20228114,"228114 (2008 TB61)"
